,crime,criminality,is_file,is_preclusion,state,state_case,law,departament,municipality,year,total_processes
5404,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,SANTA ROSA,2011,1
5406,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,SANTO TOMAS,2011,1
5408,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,NORTE DE SANTANDER,OCANA,2011,1
5410,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,TULUA,2011,1
5411,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,EL CARMEN DE BOLIVAR,2011,1
5412,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,NORTE DE SANTANDER,CHINACOTA,2011,1
5417,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,LA ESTRELLA,2011,1
5418,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,JORDAN,2011,1
5424,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,CAJICA,2011,1
5425,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,SAN JOSE DE PARE,2011,1
5426,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,ALTAMIRA,2011,2
5428,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,SOLEDAD,2011,1
5429,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,CALI,2011,1
5430,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,META,PUERTO GAITAN,2011,1
5432,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,ACEVEDO,2011,1
5433,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,MERCADERES,2011,1
5435,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,MALAMBO,2011,2
5437,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,COTA,2011,1
5438,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,IBAGUE,2011,2
5441,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,PLANADAS,2011,1
5446,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,EL PEÑON,2011,1
5447,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,PALMAS DEL SOCORRO,2011,1
5451,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,TURBO,2011,1
5463,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,META,SAN CARLOS DE GUAROA,2011,1
5464,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,GUAMO,2011,1
5467,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,BARRANQUILLA,2011,3
5468,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,SASAIMA,2011,1
5469,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,SACHICA,2011,1
5470,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,TIBACUY,2011,1
5473,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,TOTA,2011,1
5475,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,MOMPOS,2011,1
5478,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,TIQUISIO,2011,1
5480,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,LA FLORIDA,2011,1
5484,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,YOTOCO,2011,1
5486,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,BARBOSA,2011,1
5489,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,JORDAN,2011,1
5492,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,SUCRE,SAN ONOFRE,2011,1
5494,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,NARIÑO,PASTO,2011,1
5497,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,MONTECRISTO,2011,1
5498,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,PUTUMAYO,ORITO,2011,1
5501,MORA EN LA ENTREGA DE DOCUMENTOS RELACIONADOS CON UNA VOTACION ART. 393 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,RIOFRIO,2011,1
5505,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CHOCO,CERTEGUI,2011,1
5506,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,PUERTO BERRIO,2011,1
5509,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,SI,INACTIVO,INDAGACION,LEY 906,SANTANDER,BARBOSA,2011,1
5513,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,ALCALA,2011,1
5517,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,GONZALEZ,2011,1
5519,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,ANTIOQUIA,MEDELLIN,2011,1
5520,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,RICAURTE,2011,1
5524,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,QUINDIO,QUIMBAYA,2011,1
5525,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,NORTE DE SANTANDER,HERRAN,2011,1
5527,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,CHIMA,2011,1
5528,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,LA VEGA,2011,1
5531,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,BUENOS AIRES,2011,1
5535,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,VERSALLES,2011,2
5541,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,ATLANTICO,BARRANQUILLA,2011,1
5543,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,CAÑASGORDAS,2011,1
5544,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,MEDELLIN,2011,1
5550,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,CHIPATA,2011,1
5552,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,SUCRE,LA UNION,2011,1
5555,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,MAGDALENA,CIENAGA,2011,1
5561,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,YUMBO,2011,3
5562,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,VILLA DE LEYVA,2011,1
5563,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,MAGDALENA,EL BANCO,2011,1
5564,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SUCRE,SAN ONOFRE,2011,1
5570,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,QUINDIO,QUIMBAYA,2011,1
5574,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,SABANETA,2011,1
5591,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,VILLANUEVA,2011,1
5592,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,PESCA,2011,1
5594,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,ANTIOQUIA,REMEDIOS,2011,1
5597,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,CIMITARRA,2011,1
5600,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,EL BAGRE,2011,2
5602,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,PEREIRA,2011,1
5605,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,MAGANGUE,2011,1
5608,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,AGUA DE DIOS,2011,1
5609,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,EL BAGRE,2011,1
5610,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,GALAN,2011,1
5612,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,LA UNION,2011,1
5613,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,IBAGUE,2011,1
5617,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,PIENDAMO,2011,1
5622,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,NO,SI,INACTIVO,INDAGACION,LEY 906,SANTANDER,BUCARAMANGA,2011,1
5624,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,QUINCHIA,2011,1
5625,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,ANDALUCIA,2011,1
5626,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,ZARZAL,2011,1
5629,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,SI,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,TIBACUY,2011,1
5630,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,NUEVO COLON,2011,1
5631,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,LA GUAJIRA,URUMITA,2011,1
5633,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SUCRE,LA UNION,2011,1
5642,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,CHIA,2011,1
5645,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,MAGDALENA,GUAMAL,2011,1
5646,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CESAR,CHIRIGUANA,2011,1
5653,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,META,EL DORADO,2011,1
5658,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,FLORIDA,2011,1
5668,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CORDOBA,MONTERIA,2011,1
5669,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,META,VISTAHERMOSA,2011,1
5670,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,BOLIVAR,2011,1
5671,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,PUTUMAYO,VALLE DEL GUAMUEZ,2011,1
5673,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,ARMENIA,2011,2
5677,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CHOCO,BAJO BAUDO,2011,1
5679,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,ANZOATEGUI,2011,3
5682,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SUCRE,SINCELEJO,2011,1
5683,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,BUCARAMANGA,2011,1
5689,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,LA GLORIA,2011,1
5696,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,SALAMINA,2011,1
5699,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,ARAUCA,PUERTO RONDON,2011,1
5700,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,QUINDIO,CIRCASIA,2011,1
5707,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,SOLEDAD,2011,1
5708,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,SANTUARIO,2011,1
5712,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,NATAGA,2011,1
5717,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,CONCEPCION,2011,1
5722,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,PIEDECUESTA,2011,1
5726,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,QUINDIO,CORDOBA,2011,1
5727,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,GAMBITA,2011,1
5735,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,LA BELLEZA,2011,1
5738,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CAQUETA,SAN VICENTE DEL CAGUAN,2011,1
5739,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,BUGALAGRANDE,2011,1
5744,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CORDOBA,MONTERIA,2011,1
5746,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CORDOBA,LORICA,2011,1
5751,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,FOSCA,2011,1
5754,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,PAUNA,2011,1
5755,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,GUAINIA,PUERTO COLOMBIA,2011,1
5757,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,ROLDANILLO,2011,3
5762,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,EL CARMEN DE BOLIVAR,2011,1
5765,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,AGUA DE DIOS,2011,1
5766,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,ARJONA,2011,1
5771,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,SOLEDAD,2011,1
5772,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,SI,INACTIVO,INDAGACION,LEY 906,CALDAS,PACORA,2011,1
5773,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CORDOBA,SAN BERNARDO DEL VIENTO,2011,1
5775,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 1098,BOYACA,OTANCHE,2011,1
5776,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,CARTAGENA,2011,1
5781,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,LA DORADA,2011,1
5785,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,VALLEDUPAR,2011,1
5789,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,YALI,2011,1
5791,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,LIBORINA,2011,3
5796,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACION,LEY 906,MAGDALENA,SANTA MARTA,2011,1
5800,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,CIUDAD BOLIVAR,2011,1
5805,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,META,RESTREPO,2011,1
5807,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,PLANADAS,2011,2
5808,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,"BOGOTA, D. C.","BOGOTA, D.C.",2011,4
5813,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,PRADERA,2011,2
5815,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,RISARALDA,GUATICA,2011,1
5817,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,PUTUMAYO,PUERTO CAICEDO,2011,1
5818,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,BECERRIL,2011,1
5819,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,EL COLEGIO,2011,1
5822,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,NARIÑO,SAMANIEGO,2011,1
5824,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,SANTANDER,G√ÚEPSA,2011,1
5827,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,META,VILLAVICENCIO,2011,2
5830,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,META,CABUYARO,2011,2
5831,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,PASTO,2011,1
5832,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,BARRANQUILLA,2011,1
5835,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CORDOBA,MONTERIA,2011,1
5838,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,TARQUI,2011,1
5841,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CAUCA,VILLA RICA,2011,1
5843,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,VILLAGOMEZ,2011,1
5846,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CHOCO,QUIBDO,2011,2
5849,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,CALI,2011,1
5852,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,CAQUEZA,2011,1
5853,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,SANTACRUZ,2011,2
5855,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CESAR,CHIRIGUANA,2011,1
5856,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,HATILLO DE LOBA,2011,1
5860,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,AMAZONAS,LETICIA,2011,1
